"site","plot","year","UTMx","UTMy","sekhabtype","terhabtype","pHjord","pHvand","Cijord","Nijord","CNratio","Fosfortal","NitratN","Nilyngfamilien","Pilyngfamilien","NPilyngfamilien","Nigraminoids","Pigraminoids","NPigraminoids","Nitoervemos","Pitoervemos","NPitoervemos","Niandetmos","Piandetmos","NPiandetmos","morlag","vegetationshoejde","vedplanterover1m5md","vedplanterunder1m5md","dvaergbuske5md","vandflade5md","lyngensbladbille5md","enebær5md","gråris5md","havtorn5md","hoeljer5md","hvasavneknippe5md","klokkelyng5md","vadegræs5md","graesningbin","hoesletbin","indikatorarter","antalarter","antalstjernearter","antaltostjernearter","antalenaarigearter","meanscore","andelstjerne","andeltostjerne","Ndep","nedbør","jordtype","slope","aspect","pEL","pEF","pER","pEN","pGC","pGS","pGR","pAnnualsGrime","pchmax","pslamean","psmmean","pEEL","pEEF","pEER","pEEN","pEES","pLDMC","pLM","pLS","pnaeringsratio","pEnaeringsratio","fEL","fEF","fER","fEN","fGC","fGS","fGR","fAnnualsGrime","fchmax","fslamean","fsmmean","fEEL","fEEF","fEER","fEEN","fEES","fLDMC","fLM","fLS","fnaeringsratio","fEnaeringsratio"
4526,672749,2012,"462780","6255730","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","30.","4.456327985739749","19.098548510313215","76.39419404125286","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","mv","23","14","1","0","3.47826","0.6086956521739131","0.043478260869565216","17.1539","922.7","1","mv","mv","7.888888888888889","3.","1.1111111111111112","1.1111111111111112","5.888888888888889","5.888888888888889","0.2222222222222222","0.","1.1333333333333333","11.612222222222226","0.13686277777777775","7.111111111111111","5.666666666666667","2.3333333333333335","2.","0.1111111111111111","293.55555555555554","57.2553047166667","75.53333333333335","1.","0.8571428571428571","6.916666666666667","6.076923076923077","2.3333333333333335","2.526315789473684","3.6875","7.4375","0.875","0.","5.50076388888889","17.848148148148148","11.474744049963462","7.086956521739131","6.173913043478261","3.391304347826087","2.5217391304347827","0.043478260869565216","331.9667705627706","37.8398363306458","662.1407420402177","1.0827067669172932","0.7435897435897436"
4526,672752,2012,"462910","6255790","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","30.","25.464731347084285","25.464731347084285","44.5632798573975","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","mv","15","9","0","0","3.333333","0.6","0.","17.1539","922.7","1","mv","mv","8.","mv","1.","1.","6.","6.","0.","0.","1.1999999999999997","11.370000000000003","0.028679999999999994","7.","6.","2.","2.","0.","287.","mv","0.9749999999999998","1.","1.","7.","4.6","2.5555555555555554","2.3636363636363638","4.2","6.6","1.2","0.","8.753095238095238","14.718484848484847","2.0723224602337664","7.142857142857143","5.285714285714286","3.7142857142857144","2.642857142857143","0.07142857142857142","316.5678296703297","34.722478466393916","540.5566617063489","0.924901185770751","0.7115384615384616"
4526,672755,2012,"462530","6256030","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","18.75","0.3183091418385536","10.185892538833714","82.76037687802393","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","mv","13","10","0","0","3.923076","0.7692307692307693","0.","17.1539","922.7","1","mv","mv","6.571428571428571","mv","1.7142857142857142","2.4285714285714284","3.857142857142857","8.142857142857142","0.","0.","0.4309523809523807","14.979523809523787","0.2513284848376622","6.285714285714286","5.285714285714286","2.","2.7142857142857144","0.","317.39285714285717","2.9155","29.260714285714283","1.4166666666666667","1.3571428571428572","7.076923076923077","3.857142857142857","2.4545454545454546","1.9","3.","7.8","1.2","0.","2.223846153846154","23.00516666666666","15.02076421744225","7.076923076923077","4.923076923076923","3.6923076923076925","2.4615384615384617","0.07692307692307693","298.7730384615385","10.327898934193339","167.0979444444445","0.774074074074074","0.6666666666666666"
4526,672758,2012,"462570","6255980","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","16.25","15.278838808250573","19.098548510313215","19.098548510313215","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","mv","14","10","1","0","3.857142","0.7142857142857143","0.07142857142857142","17.1539","922.7","1","mv","mv","6.575757575757576","6.","2.176470588235294","2.3333333333333335","4.181818181818182","7.818181818181818","0.","0.","0.18868686868686865","12.447171717171702","0.597548970221763","6.575757575757576","5.484848484848484","2.1818181818181817","1.9393939393939394","0.","329.9360606060608","2.207689444781819","21.75760606060607","1.072072072072072","0.8888888888888888","6.6","5.","2.8","3.3076923076923075","4.461538461538462","6.769230769230769","0.7692307692307693","0.","1.3966666666666667","23.98673611111111","10.982376266167387","6.466666666666667","5.4","3.8666666666666667","3.","0.06666666666666667","294.63011111111115","159.44502768691805","587.429755952381","1.1813186813186813","0.7758620689655172"
4526,672764,2012,"462570","6255910","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","22.5","0.","2.5464731347084286","95.49274255156607","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","mv","11","9","1","0","4.181818","0.8181818181818182","0.09090909090909091","17.1539","922.7","1","mv","mv","7.026315789473684","5.894736842105263","1.6956521739130435","2.21875","4.684210526315789","7.2105263157894735","0.10526315789473684","0.","0.5563157894736838","13.957222222222217","0.3982859090861242","6.842105263157895","5.684210526315789","2.8421052631578947","2.289473684210526","0.05263157894736842","324.81236842105267","8.931442484752692","66.5176644736842","1.3084935897435896","0.8055555555555556","6.636363636363637","5.5","2.5714285714285716","2.2222222222222223","3.3333333333333335","8.","0.6666666666666666","0.","3.7845454545454547","19.836203703703703","1.360585925719599","6.909090909090909","5.818181818181818","3.272727272727273","2.272727272727273","0.09090909090909091","283.9066774891775","26.09972861926667","404.5231006493504","0.8641975308641975","0.6944444444444444"
4527,685961,2012,"536980","6213920","5130","{5130}","3.7","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","0.75","17.5","22.918258212375857","1.2732365673542143","44.5632798573975","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","mv","24","12","1","1","3.25","0.5","0.041666666666666664","13.9673","829.8","1","mv","mv","7.074074074074074","4.833333333333333","1.6666666666666667","2.111111111111111","3.5185185185185186","8.407407407407407","0.07407407407407407","0.","0.587407407407407","14.3289015151515","0.2739046721156004","6.481481481481482","5.555555555555555","2.3703703703703702","2.5185185185185186","0.","282.79703703703706","2.1300108876625004","18.511","1.2666666666666666","1.0625","6.956521739130435","4.153846153846154","4.","3.4444444444444446","2.85","6.75","2.4","0.041666666666666664","5.610810185185188","24.223039215686278","50.33934381789458","6.826086956521739","5.043478260869565","4.478260869565218","3.391304347826087","0.","254.348873015873","13.817197919278685","528.0287056277056","0.8611111111111112","0.7572815533980582"
4527,685963,2012,"537040","6214090","5130","{5130}","3.","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","3.5","18.75","25.464731347084285","15.278838808250573","38.19709702062643","0.","mv","20.37178507766743","mv","mv","mv","mv","mv","mv","0","0","mv","14","3","0","0","2.714285","0.21428571428571427","0.","13.9673","829.8","1","mv","mv","6.818181818181818","mv","1.5909090909090908","2.1818181818181817","4.2272727272727275","7.7727272727272725","0.","0.","0.5637878787878785","14.356060606060584","0.21287101927479313","6.409090909090909","5.409090909090909","2.","2.590909090909091","0.","312.1431818181818","2.915500000000001","24.375000000000004","1.3714285714285714","1.2954545454545454","6.857142857142857","4.75","3.","3.","4.444444444444445","5.777777777777778","1.7777777777777777","0.","9.66853174603175","23.0103125","100.28854183827973","6.6923076923076925","5.538461538461538","3.6923076923076925","3.4615384615384617","0.","270.41241326530616","18.93261046184375","627.4065018315018","1.","0.9375"
4527,685965,2012,"536650","6213840","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","8.75","25.464731347084285","1.2732365673542143","31.83091418385536","0.","mv","25.464731347084285","mv","mv","mv","mv","mv","mv","0","0","mv","26","6","2","3","2.692307","0.23076923076923078","0.07692307692307693","13.9673","829.8","1","mv","mv","6.535714285714286","4.8","1.9285714285714286","2.8214285714285716","2.2142857142857144","9.607142857142858","0.17857142857142858","0.","0.22761904761904753","16.8208333333333","0.3893318235844156","6.107142857142857","5.392857142857143","2.392857142857143","2.9285714285714284","0.","273.4725714285715","2.2355858968076934","32.17202380952382","1.462962962962963","1.2238805970149254","6.916666666666667","4.9411764705882355","3.4705882352941178","4.523809523809524","5.","4.863636363636363","2.1363636363636362","0.07692307692307693","3.6149777777777787","25.246785714285714","69.75123260053594","6.64","5.44","4.64","4.2","0.04","247.93952777777778","57.56894363286762","1254.9904886363636","1.3034705407586764","0.9051724137931034"
4527,685969,2012,"537110","6214110","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","102.5","76.39419404125286","1.2732365673542143","3.819709702062643","0.","mv","63.66182836771072","mv","mv","mv","mv","mv","mv","0","0","mv","22","7","0","0","2.772727","0.3181818181818182","0.","13.9673","829.8","1","mv","mv","6.8","6.","2.033333333333333","2.28","4.08","7.92","0.","0.","2.1744761904761907","14.604133333333312","30.94373074458182","6.542857142857143","5.685714285714286","2.857142857142857","3.0285714285714285","0.","333.88142857142856","20.983238095238097","182.69083333333336","1.1213114754098361","1.06","6.636363636363637","5.","3.8666666666666667","4.611111111111111","5.947368421052632","4.2105263157894735","1.8421052631578947","0.","4.011148989898991","24.575077777777782","88.46057176594977","6.476190476190476","5.428571428571429","4.666666666666667","4.142857142857143","0.14285714285714285","262.4801287878788","332.3252621350519","6075.780169181035","1.1925287356321839","0.8877551020408163"
4527,685971,2012,"536930","6214090","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","8.75","66.20830150241915","1.2732365673542143","25.464731347084285","0.","mv","mv","mv","mv","mv","mv","mv","mv","0","0","mv","15","5","0","0","2.933333","0.3333333333333333","0.","13.9673","829.8","1","mv","mv","6.594594594594595","mv","1.9523809523809523","2.8095238095238093","3.7142857142857144","8.285714285714286","0.","0.","16.40288288288288","10.219523809523798","3.507006650280099","6.45945945945946","5.5675675675675675","2.1621621621621623","2.5945945945945947","0.","307.39536679536695","6.862750000000001","89.59488416988411","1.4390243902439024","1.2","6.866666666666666","4.571428571428571","2.6","3.1","4.","6.7","1.3","0.","8.344518518518523","23.150833333333335","100.86033008080715","6.571428571428571","5.428571428571429","3.7857142857142856","3.4285714285714284","0.07142857142857142","267.2115857142857","32.0773728550463","616.6279120879121","1.1923076923076923","0.9056603773584906"
4527,685973,2012,"536660","6213830","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","21.25","10.185892538833714","8.912655971479499","50.92946269416857","0.","mv","11.459129106187929","mv","mv","mv","mv","mv","mv","0","0","mv","19","5","0","3","2.578947","0.2631578947368421","0.","13.9673","829.8","1","mv","mv","7.2727272727272725","4.","1.7575757575757576","2.1515151515151514","4.606060606060606","6.878787878787879","0.5151515151515151","0.","0.7888888888888889","15.612194444444436","0.6022540541735544","6.636363636363637","5.515151515151516","2.393939393939394","2.6666666666666665","0.","283.90710606060605","4.641565019616667","50.824747474747525","1.2241379310344827","1.1139240506329113","6.894736842105263","4.714285714285714","3.5833333333333335","4.1875","4.4375","5.","2.5625","0.10526315789473684","3.827426900584797","24.207681818181815","77.79064534365853","6.722222222222222","5.166666666666667","4.5","3.7777777777777777","0.","248.48366666666666","48.28905053905403","1037.2468567708336","1.1686046511627908","0.8395061728395061"
4527,685977,2012,"536790","6213790","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","20.","1.2732365673542143","1.2732365673542143","76.39419404125286","0.","mv","2.5464731347084286","mv","mv","mv","mv","mv","mv","0","0","mv","8","3","0","0","3.375","0.375","0.","13.9673","829.8","1","mv","mv","7.25","mv","1.375","1.75","4.875","7.125","0.","0.","0.7962499999999997","13.264999999999988","0.14557045453977266","6.625","5.625","2.","2.375","0.","302.95625","2.9155000000000006","15.825000000000012","1.2727272727272727","1.1875","7.","4.5","2.1666666666666665","2.5","3.8333333333333335","6.333333333333333","1.8333333333333333","0.","5.962638888888892","23.713958333333323","125.32973716257283","6.857142857142857","5.285714285714286","3.4285714285714284","2.857142857142857","0.","255.28025","30.3901676488666","1059.339285714285","1.1538461538461537","0.8333333333333334"
4527,685979,2012,"536780","6213870","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","27.5","12.732365673542143","0.","82.76037687802393","0.","mv","12.732365673542143","mv","mv","mv","mv","mv","mv","0","0","mv","11","4","1","1","3.090909","0.36363636363636365","0.09090909090909091","13.9673","829.8","1","mv","mv","7.7","mv","1.3","1.2","5.1","6.9","0.","0.","0.994333333333333","12.272666666666662","0.11357231169393944","6.9","5.8","2.2","2.1","0.","294.988","2.7305419463","7.427199999999995","0.9230769230769231","0.9545454545454546","7.181818181818182","4.833333333333333","2.5714285714285716","3.5555555555555554","2.888888888888889","6.222222222222222","2.888888888888889","0.09090909090909091","4.9921111111111145","24.603854166666665","91.93691179850211","7.","5.3","4.1","3.6","0.1","285.2713181818182","7.179459900073811","488.18719999999996","1.382716049382716","0.8780487804878049"
4527,685981,2012,"536780","6213960","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","15.","78.9406671759613","3.819709702062643","0.","0.","mv","8.912655971479499","mv","mv","mv","mv","mv","mv","0","0","mv","23","5","0","1","2.782608","0.21739130434782608","0.","13.9673","829.8","1","mv","mv","6.542857142857143","5.","2.","3.5","3.857142857142857","8.142857142857142","0.","0.","18.192222222222224","11.115735294117636","55.97098528137881","6.4324324324324325","5.513513513513513","2.5675675675675675","2.972972972972973","0.","310.33338775510214","16.163014705882347","161.3761160714286","1.75","1.1578947368421053","5.761904761904762","5.083333333333333","4.090909090909091","4.333333333333333","3.9411764705882355","6.411764705882353","1.6470588235294117","0.","11.342355699855704","25.917976190476196","88.49242306375379","5.904761904761905","5.428571428571429","4.714285714285714","4.142857142857143","0.","278.2875892857143","32.473090544164286","827.1027121848739","1.0592592592592593","0.8787878787878788"
4527,685983,2012,"537350","6214140","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","12.5","89.126559714795","1.2732365673542143","12.732365673542143","0.","mv","14.005602240896357","mv","mv","mv","mv","mv","mv","0","0","mv","12","5","0","0","3.166666","0.4166666666666667","0.","13.9673","829.8","1","mv","mv","6.542857142857143","5.","2.","3.","2.526315789473684","9.473684210526315","0.","0.","16.987809523809524","10.111666666666654","3.4531616017246756","6.457142857142857","5.542857142857143","2.085714285714286","2.5428571428571427","0.","303.546530612245","6.291315833885716","49.122448979591866","1.5","1.2191780821917808","6.416666666666667","5.166666666666667","2.5714285714285716","3.","3.5714285714285716","7.857142857142857","0.5714285714285714","0.","12.200092592592595","20.743888888888883","102.96248412878667","6.363636363636363","5.818181818181818","3.4545454545454546","3.3636363636363638","0.","268.9812987012987","32.513051157","792.5229523809523","1.1666666666666667","0.9736842105263158"
4528,688599,2012,"576530","6301860","5130","{5130}","4.6","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","42.5","19.098548510313215","12.732365673542143","0.3183091418385536","0.","mv","19.098548510313215","mv","mv","mv","mv","mv","mv","0","0","mv","30","11","1","0","3.233333","0.36666666666666664","0.03333333333333333","10.762199999999998","710.","2","mv","mv","6.107142857142857","8.178571428571429","6.","4.392857142857143","7.428571428571429","3.5714285714285716","1.","0.","1.0212962962962957","11.292785714285714","0.24682708333482156","6.678571428571429","7.821428571428571","6.142857142857143","4.678571428571429","0.","346.2952142857143","81.79967928796677","1584.9942485119057","0.7321428571428571","0.7616279069767442","6.148148148148148","6.777777777777778","3.8","4.130434782608695","4.916666666666667","5.166666666666667","1.9166666666666667","0.","4.144","26.425166666666666","161.8705103679695","6.357142857142857","6.571428571428571","4.857142857142857","4.285714285714286","0.","271.3335064102564","112.38972704316289","2384.54717016129","1.0869565217391304","0.8823529411764706"
4528,688603,2012,"576540","6301640","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","10.","25.464731347084285","6.366182836771071","10.185892538833714","0.","mv","19.098548510313215","mv","mv","mv","mv","mv","mv","0","0","mv","21","13","1","0","3.47619","0.6190476190476191","0.047619047619047616","10.762199999999998","710.","11","mv","mv","7.590909090909091","7.666666666666667","3.","2.","3.909090909090909","8.","0.09090909090909091","0.","0.3938636363636364","20.757575757575776","0.7694113636363634","7.","7.954545454545454","3.6363636363636362","2.","0.","368.4330303030307","28.960876342227266","517.4249242424245","0.6666666666666666","0.55","6.842105263157895","5.636363636363637","2.8181818181818183","3.1875","3.3529411764705883","7.411764705882353","1.2352941176470589","0.","3.6137301587301587","21.440677083333334","32.507390442865415","6.904761904761905","6.095238095238095","4.142857142857143","3.238095238095238","0.047619047619047616","312.1094561403509","38.0758357743809","747.465732059686","1.1310483870967742","0.7816091954022989"
4528,688607,2012,"576530","6301690","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","22.5","25.464731347084285","0.","1.2732365673542143","0.","mv","25.464731347084285","mv","mv","mv","mv","mv","mv","0","0","mv","25","11","1","1","3.24","0.44","0.04","10.762199999999998","710.","11","mv","mv","6.882352941176471","7.121212121212121","3.0714285714285716","3.","4.117647058823529","6.411764705882353","1.4705882352941178","0.","0.49426470588235305","18.615838235294113","0.4779057030539052","6.588235294117647","6.735294117647059","4.617647058823529","3.264705882352941","0.","343.81226470588246","27.296368780641096","426.45259191176467","0.9767441860465116","0.7070063694267515","6.6521739130434785","6.214285714285714","3.6923076923076925","3.8095238095238093","4.5","5.454545454545454","2.0454545454545454","0.041666666666666664","1.1756944444444446","23.465433333333333","20.21314900245663","6.625","6.291666666666667","4.666666666666667","3.8333333333333335","0.08333333333333333","280.0573055555556","102.71858601070994","1771.8114549731183","1.0317460317460319","0.8214285714285714"
4528,688609,2012,"576530","6301800","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","52.5","44.5632798573975","0.","0.","0.","mv","38.19709702062643","mv","mv","mv","mv","mv","mv","0","0","mv","43","18","1","5","3.046511","0.4186046511627907","0.023255813953488372","10.762199999999998","710.","2","mv","mv","6.303571428571429","5.512820512820513","3.25","5.634146341463414","6.146341463414634","4.390243902439025","1.4634146341463414","0.","3.320384615384616","20.886703703703706","22.224566296318535","6.517857142857143","5.875","5.25","4.571428571428571","0.","365.4898869047619","655.7536447091393","15132.952763157897","1.7335834896810507","0.8707482993197279","6.4324324324324325","6.2592592592592595","4.571428571428571","4.636363636363637","4.333333333333333","4.410256410256411","3.2564102564102564","0.07317073170731707","1.574948717948718","27.54234946236559","22.36535104613428","6.439024390243903","6.2439024390243905","5.024390243902439","4.365853658536586","0.12195121951219512","240.85169226190473","173.2557975557014","3034.4299063862254","1.0142045454545454","0.8689320388349514"
4528,688611,2012,"576570","6301750","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","17.5","31.83091418385536","1.2732365673542143","19.098548510313215","0.","mv","31.83091418385536","mv","mv","mv","mv","mv","mv","0","0","mv","33","13","1","1","2.90909","0.3939393939393939","0.030303030303030304","10.762199999999998","710.","11","mv","mv","7.2727272727272725","7.481481481481482","2.8333333333333335","2.515151515151515","3.9","7.3","0.8","0.","0.40828431372549023","20.297617647058836","17.395214410916253","6.882352941176471","7.176470588235294","3.764705882352941","2.5294117647058822","0.058823529411764705","351.8678431372551","23.45712189904131","424.72421924414937","0.8877005347593583","0.671875","6.4","5.75","3.55","4.037037037037037","4.321428571428571","5.821428571428571","1.8571428571428572","0.030303030303030304","4.873645833333335","25.414213333333333","20.432016800347213","6.484848484848484","5.9393939393939394","4.363636363636363","3.757575757575758","0.09090909090909091","272.61995833333333","97.29821418094265","1616.72002531362","1.1371935315597288","0.8611111111111112"
4528,688617,2012,"576590","6301750","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","27.5","25.464731347084285","0.","0.6366182836771072","0.","mv","25.464731347084285","mv","mv","mv","mv","mv","mv","0","0","mv","21","11","1","2","3.333333","0.5238095238095238","0.047619047619047616","10.762199999999998","710.","11","mv","mv","6.708333333333333","7.","2.","2.375","5.166666666666667","6.666666666666667","0.16666666666666666","0.","0.6944444444444443","19.83305555555557","0.6435152657542386","6.791666666666667","7.25","2.9583333333333335","2.375","0.","357.1318055555559","49.74783132047221","1086.6822916666667","1.1875","0.8028169014084507","6.052631578947368","5.4","3.4166666666666665","4.055555555555555","3.7777777777777777","6.277777777777778","1.9444444444444444","0.1","1.193166666666667","27.22377380952381","24.156989248126102","6.05","5.95","4.55","3.85","0.05","274.4116833333334","71.01387487433993","1941.334301448626","1.1869918699186992","0.8461538461538461"
4528,688619,2012,"576600","6301630","5130","{5130}","3.3","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","23.75","31.83091418385536","0.","0.3183091418385536","0.","mv","31.83091418385536","mv","mv","mv","mv","mv","mv","0","0","mv","28","13","1","2","3.142857","0.4642857142857143","0.03571428571428571","10.762199999999998","710.","11","mv","mv","7.591836734693878","5.818181818181818","2.945945945945946","2.6052631578947367","3.0952380952380953","7.9523809523809526","0.9523809523809523","0.","1.965754716981132","18.4647619047619","2.3112990035176435","7.226415094339623","6.150943396226415","4.30188679245283","2.849056603773585","0.22641509433962265","382.890283018868","38.789480315789646","606.2025496031747","0.8843553838725253","0.6622807017543859","6.666666666666667","5.857142857142857","3.6470588235294117","3.8181818181818183","3.44","6.56","2.","0.07407407407407407","1.773525641025641","25.733991228070174","37.32539045026792","6.592592592592593","5.962962962962963","4.518518518518518","3.814814814814815","0.1111111111111111","273.3533974358975","34.798359785553274","653.7533975625823","1.0469208211143695","0.8442622950819673"
4528,688623,2012,"576540","6301890","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","32.5","44.5632798573975","12.732365673542143","0.","0.","mv","19.098548510313215","mv","mv","mv","mv","mv","mv","0","0","mv","27","5","0","2","2.555555","0.18518518518518517","0.","10.762199999999998","710.","2","mv","mv","6.235294117647059","6.666666666666667","4.","4.612903225806452","6.676470588235294","4.117647058823529","1.2058823529411764","0.","4.2727417027417065","17.606411764705882","15.788754768319945","6.205882352941177","6.264705882352941","5.823529411764706","4.970588235294118","0.","348.95500490196054","135.98218160328196","2452.562585784312","1.153225806451613","0.8535353535353535","6.12","6.461538461538462","4.3076923076923075","4.909090909090909","5.478260869565218","4.434782608695652","2.0869565217391304","0.038461538461538464","5.937628571428572","27.792704545454544","178.40328729488613","6.08","6.24","4.96","4.72","0.","260.9808266666667","118.42381250057205","2459.6397735507244","1.1396103896103895","0.9516129032258065"
4528,688627,2012,"576520","6301770","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","97.5","76.39419404125286","19.098548510313215","0.","0.","mv","38.19709702062643","mv","mv","mv","mv","mv","mv","0","0","mv","27","7","0","2","2.629629","0.25925925925925924","0.","10.762199999999998","710.","2","mv","mv","6.425925925925926","4.702127659574468","6.","4.85","5.368421052631579","5.526315789473684","1.105263157894737","0.037037037037037035","4.339845679012346","25.195039215686254","193.70780169753945","6.425925925925926","5.462962962962963","5.592592592592593","4.555555555555555","0.2962962962962963","352.00214814814814","56.228289220361866","843.5071655701753","0.8083333333333333","0.8145695364238411","6.","5.866666666666666","4.928571428571429","5.45","4.791666666666667","4.291666666666667","2.9166666666666665","0.07692307692307693","3.933133333333333","28.359008771929823","47.00780581981322","6.076923076923077","5.923076923076923","5.1923076923076925","5.","0.11538461538461539","243.8672533333333","212.87950820372393","4509.023710748793","1.1057971014492753","0.9629629629629629"
4528,688631,2012,"576580","6301890","5130","{5130}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","12.5","57.295645530939645","6.366182836771071","6.366182836771071","0.","mv","25.464731347084285","mv","mv","mv","mv","mv","mv","0","0","mv","32","12","0","3","3.09375","0.375","0.","10.762199999999998","710.","2","mv","mv","5.848484848484849","6.636363636363637","2.0833333333333335","2.727272727272727","4.645161290322581","7.354838709677419","0.","0.","0.4067171717171716","20.344545454545457","35.950202072668276","6.090909090909091","6.0606060606060606","2.3333333333333335","2.484848484848485","0.","335.6723232323231","114.35254386625343","481.0483960292584","1.309090909090909","1.0649350649350648","5.896551724137931","5.882352941176471","4.352941176470588","4.25","4.833333333333333","5.083333333333333","2.0833333333333335","0.06451612903225806","5.510283251231528","27.012965277777784","194.1755359352077","5.962962962962963","6.185185185185185","4.888888888888889","4.518518518518518","0.037037037037037035","274.70950085034013","167.46692771734988","2130.9409895168155","0.9763513513513513","0.9242424242424242"
4529,688719,2012,"576130","6300580","5130","{5130}","3.6","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","0.","22.5","0.","2.5464731347084286","0.","0.","mv","0.6366182836771072","mv","mv","mv","mv","mv","mv","0","0","mv","32","12","1","1","3.1875","0.375","0.03125","10.762199999999998","710.","11","mv","mv","6.580645161290323","5.32","4.","3.6774193548387095","4.414634146341464","4.7073170731707314","2.8780487804878048","0.","0.5457317073170729","25.725067567567564","0.40988318076883096","6.7560975609756095","5.365853658536586","4.7560975609756095","4.024390243902439","0.4878048780487805","250.25573170731704","33.453767034219446","751.5447154471545","0.9193548387096774","0.8461538461538461","6.689655172413793","5.","3.3125","3.652173913043478","3.967741935483871","5.419354838709677","2.6129032258064515","0.","1.241989247311828","23.98327160493827","6.831348143348496","6.71875","5.59375","4.84375","3.8125","0.125","256.1656102150538","70.19247601071436","1508.012501851852","1.1025430680885973","0.7870967741935484"
